"Paper_ID","title","author","id"
"8904","Traceable Technique to Calibrate Clamp Meters in AC Current From 100 to 1500 A.","Flavio Galliana|Pier Paolo Capra","19259"
"8905","Interpolation of Medical Ultrasound Images From Coherent and Noncoherent Signals.","Andrea Trucco|Maria Palmese|Simone Curletto","19260"
"8906","Simultaneous Frequency and Harmonic Magnitude Estimation Using Decoupled Modules and Multirate Sampling.","Miodrag D. Kusljevic","19261"
"8907","Nonlinear System Identification Using Exponential Swept-Sine Signal.","Antonin Novak|F. Kadlec|Laurent Simon|Pierrick Lotton","19262"
"8908","Long-Distance Measurement Applying Two High-Stability and Synchronous Wavelengths.","Hongxing Yang|Jiubin Tan|Pengcheng Hu","19263"
"8909","Detecting External Disturbances on the Camera Lens in Wireless Multimedia Sensor Networks.","Cesare Alippi|Giacomo Boracchi|Manuel Roveri|Romolo Camplani","19264"
"8910","Noise Reduction in AC-Coupled Amplifiers.","Ernesto Serrano-Finetti|Ramon Pallas-Areny","19265"
"8911","Estimation of Human Foot Motion During Normal Walking Using Inertial and Magnetic Sensor Measurements.","Eric R. Bachmann|James Calusdian|Robert B. McGhee|Xiaoping Yun","19266"
"8912","Microstrip patch sensor for measurement of the permittivity of homogeneous dielectric materials.","Mirjana Bogosanovich","19267"
"8913","Modeling and measurement accuracy enhancement of flue gas flow using neural networks.","Clive Butler|Haizhuang Kang|Qingping Yang","19268"
"8914","Method of evaluating the force controllability of the human finger.","Takao Yamaguchi|Yusaku Fujii","19269"
"8915","Special Section on Applied Measurements for Power Systems.","Carlo Muscas","19270"
"8916","Development of a GPU-Based Two-Way Time Transfer Modem.","Jun Amagai|Masanori Aida|Miho Fujieda|Tadahiro Gotoh|Thomas Hobiger","19271"
"8917","Performance evaluation of a fluid temperature-compensated single sensor constant temperature anemometer.","Gurdip Singh Deep|Raimundo Carlos Silvério Freire|Rômulo Pires Coelho Ferreira","19272"
"8918","Multilevel Thresholding for Image Segmentation Through an Improved Quantum-Behaved Particle Swarm Algorithm.","Hao Gao|Jun Sun 0008|Wenbo Xu|Yulan Tang","19273"
"8919","Detection and classification of partial discharge using a feature decomposition-based modular neural network.","M. T. C. Fang|Tao Hong","19274"
"8920","Analysis of Errors in ToF Range Imaging With Dual-Frequency Modulation.","Adrian A. Dorrington|Adrian P. P. Jongenelen|Andrew D. Payne|D. G. Bailey|Dale A. Carnegie","19275"
"8921","Methods of Feedback Control for Adaptive Counter-Phase Optical Interference Cancellation.","John Suarez|Konstantin Kravtsov|Paul R. Prucnal","19276"
"8922","Two ions in one trap: ultra-high precision mass spectrometry?","David E. Pritchard|James K. Thompson|Simon Rainville","19277"
"8923","Toward the Determination of G With a Simple Pendulum.","Alberto Mura|Andrea De Marchi|Felice Periale|Marco Berutto|Massimo Ortolano","19278"
"8924","Noble-Gas Loss in Alkali Rf-Discharge Lamps and Its Possible Dependence on Electron Temperature.","Bernardo Jaduszliwer|James C. Camparo|Nicole L. Encalada|Warren E. Lybarger","19279"
"8925","Combining Numerous Uncorrelated MEMS Gyroscopes for Accuracy Improvement Based on an Optimal Kalman Filter.","Chengyu Jiang|Honglong Chang|Liang Xue|Michael Kraft|Weizheng Yuan","19280"
"8926","On the determination of dynamic errors for rise time measurement with an oscilloscope.","Andreas Steininger|Christoph Mittermayer","19281"
"8927","Carotid Artery Motion Estimation From Sequences of B-Mode Ultrasound Images: Effect of Scanner Settings and Image Normalization.","Anastasia Alexandridi|Constantinos H. Davos|Dimitrios A. Perakis|Emily Varela|John S. Stoitsis|Konstantina S. Nikita|Spyretta Golemati","19282"
"8928","Effects of Stray Capacitance to Ground in Bipolar Material Impedance Measurements Based on Direct-Contact Electrodes.","Carles Aliau-Bonet|Ramon Pallas-Areny","19283"
"8929","Fabric Texture Analysis Using Computer Vision Techniques.","Emil M. Petriu|Nicolas D. Georganas|Xin Wang","19284"
"8930","Use of a CMOS Image Sensor for an Active Personal Dosimeter in Interventional Radiology.","Alessandro Esposito|Andrea Calandra|Andrea Pentiricci|Andrea Scorzoni|Anna Concetta Dipilato|Bruno Checcucci|Daniele Passeri|Elia Conti|Leonello Servoli|Lucia Bissi|Massimiliano Paolucci|Maurizio Biasini|Pisana Placidi|Roberto Cicioni|Roberto Di Lorenzo|Stefania Chiocchini","19285"
"8931","An In-Situ Highly Sensitive and Reliable Chlorophyll Sensor Based on Pseudo-Random Sequence Modulation.","Hang Chen|Jianming Pan|Kai Jiang|Lei Sun|Shuming Ye|Yi Hu|Yi Pan","19286"
"8932","Measurement and Uncertainty Analysis of Free-Space Antenna Factors of a Log-Periodic Antenna Using Time-Domain Techniques.","Koji Komiyama|Masanobu Hirose|Satoru Kurokawa","19287"
"8933","Self-Calibrating Automated Characterization System for Depressed Cladding EDFA Applications Using LabVIEW Software With GPIB.","Harith Ahmad|K. Thambiratnam|Mohd. Zamani Zulkifli|Sulaiman Wadi Harun","19288"
"8934","Bearing Degradation Evaluation Using Recurrence Quantification Analysis and Kalman Filter.","Ruqiang Yan|Shijie Hu|Yuning Qian","19289"
"8935","Optical Device Indicating a Safe Free Path to Blind People.","Joselin Villanueva|René Farcy","19290"
"8936","Design of a ku band delay difference calibration device for TWSTFT station.","Joseph Achkar|Philippe Merck","19291"
"8937","Improvement of Lock-in Electrical Bio-Impedance Analyzer for Implantable Medical Devices.","Mart Min|Toomas Parve","19292"
"8938","Cavity perturbation technique for the measurement of permittivity tensor of uniaxially anisotropic dielectrics.","B. T. G. Tan|C. K. Ong|Linfeng Chen","19293"
"8939","Dynamic error correction of a digitizer for time-domain metrology.","David I. Bergman","19294"
"8940","Reducing the Delay of Phasor Estimates Under Power System Oscillations.","José Antonio de la O. Serna","19295"
"8941","Prediction of Machine Health Condition Using Neuro-Fuzzy and Bayesian Algorithms.","Bin Zhang 0008|Chaochao Chen|George J. Vachtsevanos","19296"
"8942","A Multipurpose Portable Instrument for Determining Ripeness in Wine Grapes Using NIR Spectroscopy.","A. R. Guesalaga|E. Agosin|M. Larrain","19297"
"8943","Measuring Communication Delay for Dynamic Balancing Strategies of Distributed Virtual Simulations.","Azzedine Boukerche|Hussam M. Soliman Ramadan|Robson Eduardo De Grande","19298"
"8944","Nonparametric Tracking of the Time-Varying Dynamics of Weakly Nonlinear Periodically Time-Varying Systems Using Periodic Inputs.","Ebrahim Louarroudi|John Lataire|Rik Pintelon","19299"
"8945","ICA-Based Improved DTCWT Technique for MA Reduction in PPG Signals With Restored Respiratory Information.","E. Hari Krishna|K. Ashoka Reddy|K. Venu Madhav|Kosaraju Sivani|M. Raghuram|Nagarjuna Reddy Komalla","19300"
"8946","Combining Josephson Systems for Spectrally Pure AC Waveforms With Large Amplitudes.","Detlef Schleubner|Franz-Josef Ahlers|Luis Palafox|Oliver F. Kieler|Ralf Behr","19301"
"8947","Construction of Local Anchor Map for Indoor Position Measurement System.","Choi Look Law|Francois P. S. Chin|Yuan Zhou","19302"
"8948","Online Sensor Modeling Using a Neural Kalman Filter.","J. Antonio Geremia|Kathleen A. Kramer|Stephen C. Stubberud","19303"
"8949","Robust Control of a Two-Terminal Cryogenic Current Comparator.","Alejandra Tonina|M. E. Bierzychudek|Ricardo S. Sánchez-Peña","19304"
"8950","Real-Time Detection of Low-Frequency Components.","Alfredo Paolillo|Antonio Pietrosanto|Consolatina Liguori|Vincenzo Paciello","19305"
"8951","Cross-Correlation and Sine-Fitting Techniques for High-Resolution Ultrasonic Ranging.","A. Cruz Serra|Francisco André Corrêa Alegria|Pedro Silva Girão|R. Queiros","19306"
"8952","Automatic identification of time-series models from long autoregressive models.","Piet M. T. Broersen|Stijn de Waele","19307"
"8953","Blind Timing Skew Estimation Using Source Spectrum Sparsity in Time-Interleaved ADCs.","Xiang Jun Xu|Yue Xian Zou","19308"
"8954","The human-based multisensor fusion method for artificial nose and tongue sensor data.","Emil M. Petriu|Fredrik Winquist|Peter Wide|Pontus Bergsten","19309"
"8955","Toward an accurate frequency standard at 1.5 μm based on the acetylene overtone band transition.","Atsushi Onae|Atsushi Yamaguchi|Bambang Widiyatomoko|Jun Yoda|Kazuhiro Imai|Ken'ichi Nakagawa|Ken'ichiro Okumura|Motonobu Kourogi","19310"
"8956","Measurement of the internal impedance of traction rails at audiofrequency.","Andrea Mariscotti|Paolo Pozzobon","19311"
"8957","Error analysis in two-terminal impedance measurements with residual correction.","Josep Maria Torrents|Ramon Pallàs-Areny","19312"
"8958","Guest Editorial Special Issue on IMTC'04.","Roberto Ottoboni|Serge N. Demidenko","19313"
"8959","Camera/Laser/GPS Fusion Method for Vehicle Positioning Under Extended NIS-Based Sensor Validation.","Cindy Cappelle|Lijun Wei|Yassine Ruichek","19314"
"8960","Contactless Transmission of Measurement Information Between Sensor and Conditioning Electronics.","Andrea Taroni|Daniele Marioli|Emilio Sardini|Mauro Serpelloni","19315"
"8961","Frequency Response Function Measurements Using Concatenated Subrecords With Arbitrary Length.","Gerd Vandersteen|Johan Schoukens|Rik Pintelon|Yves Rolain","19316"
"8962","Effect of blood's velocity on blood resistivity.","Qingping Yang|Seng Lee Ng|Swee Chuan Tjin|Tuqiang Xie","19317"
"8963","An optical frequency standard based on the electric octupole transition in ","Adrian Stannard|David Beaton|Helen S. Margolis|Kazumoto Hosaka|Patrick Gill|Peter J. Blythe|Stephen A. Webster|Stephen N. Lea","19318"
"8964","A low-cost noncontact capacitance-type level transducer for a conducting liquid.","Jayanta Kumar Ray|Satish Chandra Bera|Subrata Chattopadhyay","19319"
"8965","Support Vector Regression for the Determination of the Nutritional Components of Edible Oil by Terahertz Spectroscopy.","J. Li","19320"
"8966","Improving Timing Offset Estimation by Alias Sampling.","Yih-Chyun Jenq","19321"
"8967","Method to measure RF transceiver bandwidth in the time domain.","Mani Soma|Qi Wang|Yi Tang","19322"
"8968","Discrete finger and palmar feature extraction for personal authentication.","Junta Doi|Masaaki Yamanaka","19323"
"8969","Improving sensitivity and selectivity of SnO","Jan Zakrzewski|Petros Chaitas|Theodore Laopoulos|Wieslaw Domanski","19324"
"8970","Timing Mismatch Compensation in Time-Interleaved ADCs Based on Multichannel Lagrange Polynomial Interpolation.","Shang Liang Zhang|Xiao Chen|Yong Ching Lim|Yuexian Zou","19325"
"8971","Design and Instrumentation of Force Feedback in Telerobotics.","Mayez A. Al-Mouhamed|Mohammad Nazeeruddin|Nesar Merah","19326"
"8972","Plug-n-Play Smart Sensor Network With Dynamic Web Service.","Biagio D'Apice|Carmine Landi|Daniele Gallo|Fabrizio Ciancetta","19327"
"8973","Subminiature implantable potentiostat and modified commercial telemetry device for remote glucose monitoring.","Falko V. Kuster|Francis Moussy|Richard D. Beach","19328"
"8974","Event-controlled sampling system for marine research.","Bernhard Himmel|Rainer Jaskulke","19329"
"8975","Development of Optimized Screen-Printed Immunosensors.","Agustin Costa Garcia|Alberto Martín-Pernia|Ivan C. Orille|Juan Antonio Martín-Ramos|Migual J. Prieto","19330"
"8976","Validation of Unobtrusive Pressure Sensor Array for Central Sleep Apnea Screening.","Daphne I. Townsend|Frank Knoefel|Judith Leech|Rafik A. Goubran","19331"
"8977","Uncertainty Propagation Through Network Parameter Conversions.","Jörgen Stenarson|Klas Yhland","19332"
"8978","Dedicated temperature sensing with c-axis oriented single-crystal ruby (Cr","H. C. Seat|J. H. Sharp","19333"
"8979","A Rough-Set-Based Inference Engine for ECG Classification.","Bidyut Baran Chaudhuri|Madhuchhanda Mitra|Sucharita Mitra","19334"
"8980","Drive to generate digital current for control vertical field in a small Tokamak.","Taro Sometani|Yasunori Mizuno","19335"
"8981","Fault diagnosis in electronic circuits based on bilinear transformation in 3-D and 4-D spaces.","Romuald Zielonko|Zbigniew Czaja","19336"
"8982","Predicting Foaming Slag Quality in Electric Arc Furnace Using Power Quality Indices and Fuzzy Method.","Amir Parsapour|Behzad Mirzaeian Dehkordi|Mehdi Moallem","19337"
"8983","A High-Performance Low-Ringing Ultrawideband Monocycle Pulse Generator.","Anbu Selvam Venkatachalam|Dryver Huston|Tian Xia","19338"
"8984","Acoustic imaging of underwater embedded objects: signal simulation for three-dimensional sonar instrumentation.","Andrea Trucco|Maria Palmese","19339"
"8985","Frequency error measurement in GMSK signals in a multipath propagation environment.","Andrea Aiello|Domenico Grimaldi","19340"
"8986","Data Association for Multiple Sensor Types Using Fuzzy Logic.","Kathleen A. Kramer|Stephen C. Stubberud","19341"
"8987","Built-in self-test for phase-locked loops.","Chun-Lung Hsu|Shu-Wei Wang|Yi-Ting Lai","19342"
"8988","On the Calibration of Wideband Analog-Digital Converters.","Peter Händel|Samer Medawar","19343"
"8989","Improving the accuracy and operating range of quartz microbalance sensors by a purposely designed oscillator circuit.","Andrea Taroni|Daniele Marioli|Vittorio Ferrari","19344"
"8990","Analytical calculation of the impedance of lossy power/ground planes.","Bertalan Eged|László Balogh","19345"
"8991","Profiling and Characterization of Flame Radicals by Combining Spectroscopic Imaging and Neural Network Techniques.","Gang Lu|Jan Krabicka|Yong Yan","19346"
"8992","Characterization of a cold cesium source for PARCS: Primary Atomic Reference Clock in Space.","D. M. Meekhof|Hugh G. Robinson|John Kitching|Leo Hollberg|Steven R. Jefferts|Thomas P. Heavner|W. M. Klipstein","19347"
"8993","Estimating Parameters of Complex Modulated Signals from Prior Information about Their Arbitrary Waveform Components.","Gregory A. Kyriazis","19348"
"8994","Cable Fault Localization Using Instantaneous Frequency Estimation in Gaussian-Enveloped Linear Chirp Reflectometry.","Chun-Ku Lee|Jin Bae Park|Ki Seok Kwak|Tae Sung Yoon","19349"
"8995","A New Multifunctional Sensor Using Piezoelectric Ceramic Transducers for Simultaneous Measurements of Propagation Time and Electrical Conductance.","Akira Kimoto|Katsunori Shida","19350"
"8996","Special Section on IEEE HAVE 2009.","Augusto Sarti|Shervin Shirmohammadi","19351"
"8997","A sensitive optical polarimetric imaging technique for surface defects detection of aircraft turbine engines.","George B. Mertzios|George C. Giakos|Luay Fraiwan|N. Patnekar|S. Periyathamby|S. Sumrain","19352"
"8998","Status of the METAS watt balance experiment.","Ali L. Eichenberger|Ali R. Pourzand|Beat Jeckelmann|Blaise Jeanneret|Joshua P. Schwarz|Philippe Richard|Walter Beer","19353"
"8999","Improvements in the NIST cryogenic thermal transfer standard.","Carl D. Reintsema|Joseph R. Kinard|Thomas E. Lipe","19354"
"9000","Measurement of Broadband Dielectric Properties of Cyclohexane, Chlorobenzene, 10% Formalin, and 1, 4-Dioxane Using Dispersive Fourier Transform Spectroscopy.","Mohammed N. Afsar|Usman A. Khan","19355"
"9001","A Preliminary Magnetoinductive Sensor System for Real-Time Imaging of Steel Reinforcing Bars Embedded Within Concrete.","Diego S. Benitez|Patrick Gaydecki|Sung Quek|Vladimir Torres","19356"
"9002","Compensation of environmental effects in bulk optical sensors.","Franjo Cecelja|Wamadeva Balachandran","19357"
"9003","Precision AC-DC Difference Measurement System Based on a Programmable Josephson Voltage Standard.","Dimitrios Georgakopoulos|Hirotake Yamamori|Hitoshi Sasaki|Ilya Budovsky|Thomas Hagen","19358"
"9004","Advanced processing techniques of high-voltage impulse test signals.","A. Almeida do Vale|Custódio Dias|Leopoldo Angrisani|Pasquale Daponte","19359"
"9005","Using artificial neural networks or Lagrange interpolation to characterize the faults in an analog circuit: an experimental study.","Barrie W. Jervis|Pascal Fouillat|S. Lesage|Yvan Maiden","19360"
"9006","Electronic Gating for Particle/Cell Counting and Sizing, DSP-operated.","Frank R. E. De Bisschop","19361"
"9007","PLC-Based PV Plants Smart Monitoring System: Field Measurements and Uncertainty Estimation.","Francisco J. Sanchez-Pacheco|Francisco Pérez-Hidalgo|Juan Ramón Heredia-Larrubia|Mariano Sidrach de Cardona|Pedro Juan Sotorrio-Ruiz","19362"
"9008","Development of Circuits for Excitation and Reception in Ultrasonic Transducers for Generation of Guided Waves in Hollow Cylinders for Fouling Detection.","Jaidilson Jó da Silva|José Sérgio da Rocha Neto|Miguel Gonçalves Wanzeller|P. de Almeida Farias","19363"
