Keyword_ID,key,topic,Topic_ID
39643,hbox,StemCells,6
39644,kind,Cryptocurrencies,24
39645,Composites,SocialNetworks,11
39646,Flange,Cybersecurity,13
39647,classification,Materials,39
39648,oscillatory,LanguageProcessing,37
39649,least-squares,Atmosphere,38
39650,Constraints,GameTheory,30
39651,Redesign,Psychology,17
39652,Computation,Neuroscience,9
39653,Transmissions,Robotics,8
39654,Triaxial,Oceanography,22
39655,Meters,Humanities,40
39656,Initialization,Human-ComputerInteraction,15
39657,Deconvolutive,ClimateChange,1
39658,Reactive,Virology,41
39659,Real,Ecology,36
39660,Microprocessor,Cybersecurity,13
39661,Substrate,Materials,39
39662,WDM,GameTheory,30
39663,weight,StemCells,6
39664,distributive,Ecology,36
39665,Encoders,QuantumComputing,5
39666,Diffusivity,Neuroscience,9
39667,Chinese,AugmentedReality,25
39668,Low-area,Oceanography,22
39669,decision,Paleontology,26
39670,SEM,GenomeEditing,10
39671,HRTEM,GenomeEditing,10
39672,Prosthetic,SocialNetworks,11
39673,Spread,Robotics,8
39674,Exercises,Astrophysics,42
39675,Hierarchical,AugmentedReality,25
39676,SXR,DataScience,47
39677,RFX,Oceanography,22
39678,Magnetometer,Transportation,43
39679,Divider,Paleontology,26
39680,Asia,Cryptocurrencies,24
39681,Nodes,Robotics,8
39682,junctions,TissueEngineering,23
39683,microphone,Humanities,40
39684,continuous,QuantumPhysics,34
39685,surveying,WirelessCommunication,27
39686,PDF,TissueEngineering,23
39687,Breakdown,DataScience,47
39688,Hall-effect,IoT,45
39689,linearization,Nanotechnology,3
39690,blind-deconvolution,Astrophysics,42
39691,dependence,Astrophysics,42
39692,Exponential,EvolutionaryBiology,20
39693,anisotropic,Oceanography,22
39694,Whispering,3DPrinting,21
39695,Foreword,EvolutionaryBiology,20
39696,ATM,Immunology,46
39697,frame-level,Genetics,35
39698,Velocity,Genetics,35
39699,integration,DataScience,47
39700,Electrocardiography,Wearables,32
39701,highly,Transportation,43
39702,Repeatability,Nanotechnology,3
39703,Voltages,CancerBiology,29
39704,Rig,Immunology,46
39705,Construction,Human-ComputerInteraction,15
39706,Joint,Economics,49
39707,Propagations,3DPrinting,21
39708,Arrival,TissueEngineering,23
39709,gating,Epidemiology,4
39710,High-speed,DataScience,47
39711,Wired,Rights,48
39712,Management,Behavior,44
39713,Curvature,RenewableEnergy,7
39714,CMIA,Humanities,40
39715,CMRR,GameTheory,30
39716,Stretching,Wearables,32
39717,Diagnostics,Genetics,35
39718,Dependent,Economics,49
39719,Systematic,WirelessCommunication,27
39720,fast,DataScience,47
39721,Architectures,Transportation,43
39722,Turbo,StemCells,6
39723,key,Astrophysics,42
39724,accelerometer-based,DrugDiscovery,14
39725,muhboxm,SpaceExploration,12
39726,Combined,RenewableEnergy,7
39727,Generalizations,Transportation,43
39728,thermal,Addiction,33
39729,Vessels,Human-ComputerInteraction,15
39730,Extrinsic,QuantumComputing,5
39731,Fabry-Perot,TissueEngineering,23
39732,voltage-controlled,CancerBiology,29
39733,Thermoelectric,Transportation,43
39734,III,Psychology,17
39735,film,Modeling,28
39736,Interpolation,Immunology,46
39737,Wirelessly,ArtificialIntelligence,0
39738,interrogable,SpaceExploration,12
39739,Tank,BiomedicalImaging,18
39740,phones,Atmosphere,38
39741,penetration,Rights,48
39742,current-mode,Transportation,43
39743,Fractional,Humanities,40
39744,Wind,UrbanPlanning,16
39745,Multiphase,UrbanPlanning,16
39746,biaxial,Wearables,32
39747,Arm,Materials,39
39748,Telerehabilitation,Robotics,8
39749,Tests,LanguageProcessing,37
39750,HMS,Psychology,17
39751,long,Rights,48
39752,signal,QuantumComputing,5
39753,flowmeters,Addiction,33
39754,92-4,LanguageProcessing,37
39755,integrators,Oceanography,22
39756,arbitrary,QuantumComputing,5
39757,Wine,Pollution,31
39758,sleeve,QuantumPhysics,34
39759,Education,WirelessCommunication,27
39760,Michelson,Rights,48
39761,scales,Genetics,35
39762,Transients,BiomedicalImaging,18
39763,reconfigurable,Psychology,17
39764,SnO,Genetics,35
39765,profile,Agriculture,19
39766,swept-lasers,Agriculture,19
39767,Rapid,StemCells,6
39768,Key,Atmosphere,38
39769,Assurance,Atmosphere,38
39770,Gaseous,Agriculture,19
39771,Budget,Astrophysics,42
39772,representation,AugmentedReality,25
39773,Characteristic,Modeling,28
39774,calibrations,AugmentedReality,25
39775,Micro-prober,SocialNetworks,11
39776,coefficients,LanguageProcessing,37
39777,Transmitted,Epidemiology,4
39778,Readpoints,Astrophysics,42
39779,Axial,Cybersecurity,13
39780,Dependence,DrugDiscovery,14
39781,SIMULINK,WirelessCommunication,27
39782,lightweight,QuantumPhysics,34
39783,speeds,Ecology,36
39784,noncontact,Bioinformatics,2
39785,Equalization,IoT,45
39786,Receiver,SocialNetworks,11
39787,Nonintrusive,Cryptocurrencies,24
39788,IDAACS,SocialNetworks,11
39789,Workshops,Rights,48
39790,Amplitude-only,Transportation,43
39791,samples,SpaceExploration,12
39792,complex,Psychology,17
39793,balancing,Pollution,31
39794,LIDAR,Psychology,17
39795,Instruments,Oceanography,22
39796,Gain,DrugDiscovery,14
39797,comprehensive,Economics,49
39798,1267-1275,GenomeEditing,10
39799,Anomalous,CancerBiology,29
39800,Behaviors,Cybersecurity,13
39801,Recognition,Behavior,44
39802,Original,BiomedicalImaging,18
39803,Tags,Humanities,40
39804,Direction,UrbanPlanning,16
39805,wireless,AugmentedReality,25
39806,Unscented,Atmosphere,38
39807,Moisture,DataScience,47
39808,International,Epidemiology,4
39809,acoustic,Cybersecurity,13
39810,RAMSES,Rights,48
39811,Integral,Nanotechnology,3
39812,coil,Transportation,43
39813,Self-checking,GenomeEditing,10
39814,singers,EvolutionaryBiology,20
39815,vibrato,Addiction,33
39816,Ends,Transportation,43
39817,resistor,Psychology,17
39818,differences,ClimateChange,1
39819,planar,Addiction,33
39820,Bi-Sb,RenewableEnergy,7
39821,Parasitic,AugmentedReality,25
39822,Microsystems,Agriculture,19
39823,Psychrometers,GenomeEditing,10
39824,metallizations,ArtificialIntelligence,0
39825,Triggering,Agriculture,19
39826,Advance,ClimateChange,1
39827,LNLS,Bioinformatics,2
39828,Newtonian,WirelessCommunication,27
39829,gravitation,Behavior,44
39830,suspended,Ecology,36
39831,Pseudorandom,AugmentedReality,25
39832,Sequence,Rights,48
39833,discharges,UrbanPlanning,16
39834,Phantom,Cybersecurity,13
39835,Gaussian,Nanotechnology,3
39836,multi,Human-ComputerInteraction,15
39837,gain,Agriculture,19
39838,coverage,EvolutionaryBiology,20
39839,Summation,Economics,49
39840,Disturbances,DataScience,47
39841,transceiver,Robotics,8
39842,intrabody,Human-ComputerInteraction,15
39843,Residual,UrbanPlanning,16
39844,Link,UrbanPlanning,16
39845,Rectifier,DrugDiscovery,14
39846,Versatile,DataScience,47
39847,Complementary,GenomeEditing,10
39848,Interferometry,Cybersecurity,13
39849,Temperatures,StemCells,6
39850,Bulk,Bioinformatics,2
39851,Foil,RenewableEnergy,7
39852,Fiber-Based,IoT,45
39853,Acetylene-Stabilized,Atmosphere,38
39854,accurately,SpaceExploration,12
39855,absolute,Virology,41
39856,DUT,Atmosphere,38
39857,Y-factor,Materials,39
39858,Selecting,Transportation,43
39859,ADCs,EvolutionaryBiology,20
39860,Literature,Modeling,28
39861,influence,Virology,41
39862,electric-field,Oceanography,22
39863,Four-port,Virology,41
39864,calculus,Cryptocurrencies,24
39865,Verified,Transportation,43
39866,Extent,EvolutionaryBiology,20
39867,Holographic,Agriculture,19
39868,Feed,Paleontology,26
39869,Occupancy,StemCells,6
39870,Cyclic,Paleontology,26
39871,Carbon,Neuroscience,9
39872,Monoxide,Addiction,33
39873,Impacts,UrbanPlanning,16
39874,transceivers,StemCells,6
39875,engines,Immunology,46
39876,thin,Modeling,28
39877,Radiotelescope,LanguageProcessing,37
39878,Chains,DataScience,47
39879,Logic,LanguageProcessing,37
39880,PSD,Cybersecurity,13
39881,Reproducibility,Addiction,33
39882,MOSFETs,SpaceExploration,12
39883,Tradeoffs,Materials,39
39884,Capacity,Oceanography,22
39885,Conditioners,UrbanPlanning,16
39886,Allan,Cryptocurrencies,24
39887,timescales,Cryptocurrencies,24
39888,deviation,Nanotechnology,3
39889,fast-pulse,AugmentedReality,25
39890,oscilloscope,DrugDiscovery,14
39891,Unstable,AugmentedReality,25
39892,OTDR,QuantumComputing,5
39893,Estimator,UrbanPlanning,16
39894,Record,SocialNetworks,11
39895,Phasors,Immunology,46
39896,Emulator,SocialNetworks,11
39897,UHF,AugmentedReality,25
39898,Layer,Atmosphere,38
39899,Epitaxial,SpaceExploration,12
39900,Growth,Humanities,40
39901,Wave,Humanities,40
39902,MPS,RenewableEnergy,7
39903,scanner,Behavior,44
39904,dual-balance,Paleontology,26
39905,high-resistance,3DPrinting,21
39906,Calibrate,Human-ComputerInteraction,15
39907,Clamp,Ecology,36
39908,External,Humanities,40
39909,Foot,ArtificialIntelligence,0
39910,Microstrip,Addiction,33
39911,patch,Virology,41
39912,finger,DataScience,47
39913,evaluating,Behavior,44
39914,Modem,Economics,49
39915,Errors,GenomeEditing,10
39916,trap,QuantumComputing,5
39917,ultra-high,Psychology,17
39918,Alkali,Cryptocurrencies,24
39919,Numerous,Atmosphere,38
39920,Uncorrelated,SpaceExploration,12
39921,Artery,Immunology,46
39922,Stray,Immunology,46
39923,Radiology,ClimateChange,1
39924,Sensitive,Wearables,32
39925,GPIB,Astrophysics,42
39926,Degradation,Pollution,31
39927,Indicating,RenewableEnergy,7
39928,TWSTFT,Oceanography,22
39929,station,SpaceExploration,12
39930,Lock-in,Epidemiology,4
39931,dielectrics,Wearables,32
39932,perturbation,Ecology,36
39933,Health,Epidemiology,4
39934,Multipurpose,Rights,48
39935,Portable,Humanities,40
39936,Simulations,Cryptocurrencies,24
39937,DTCWT,Modeling,28
39938,Anchor,SpaceExploration,12
39939,Comparator,LanguageProcessing,37
39940,Cryogenic,Wearables,32
39941,Real-Time,Humanities,40
39942,Ranging,Immunology,46
39943,models,Nanotechnology,3
39944,Skew,Atmosphere,38
39945,human-based,Psychology,17
39946,multisensor,Cryptocurrencies,24
39947,transition,EvolutionaryBiology,20
39948,audiofrequency,ArtificialIntelligence,0
39949,internal,Pollution,31
39950,correction,Bioinformatics,2
39951,Transmission,GameTheory,30
39952,Length,SocialNetworks,11
39953,Response,Agriculture,19
39954,blood,Robotics,8
39955,liquid,Modeling,28
39956,Regression,Epidemiology,4
39957,authentication,EvolutionaryBiology,20
39958,Mismatch,StemCells,6
39959,Telerobotics,3DPrinting,21
39960,Service,AugmentedReality,25
39961,Subminiature,RenewableEnergy,7
39962,Event-controlled,Agriculture,19
39963,Immunosensors,TissueEngineering,23
39964,Screening,ClimateChange,1
39965,Conversions,Epidemiology,4
39966,Dedicated,Genetics,35
39967,ruby,TissueEngineering,23
39968,Engine,Addiction,33
39969,generate,RenewableEnergy,7
39970,spaces,Cybersecurity,13
39971,Foaming,Oceanography,22
39972,Monocycle,Oceanography,22
39973,GMSK,WirelessCommunication,27
39974,Association,GenomeEditing,10
39975,Built-in,Genetics,35
39976,loops,Ecology,36
39977,self-test,Wearables,32
39978,PARCS,ClimateChange,1
39979,Primary,Neuroscience,9
39980,Space,CancerBiology,29
39981,sensitive,Cryptocurrencies,24
39982,METAS,EvolutionaryBiology,20
39983,Status,DataScience,47
39984,Chlorobenzene,StemCells,6
39985,Formalin,Cryptocurrencies,24
39986,Cyclohexane,Genetics,35
39987,Preliminary,Rights,48
39988,Magnetoinductive,Human-ComputerInteraction,15
39989,environmental,Astrophysics,42
39990,Difference,Oceanography,22
39991,Lagrange,Transportation,43
39992,DSP-operated,IoT,45
39993,Gateways,Immunology,46
39994,automatically,Modeling,28
39995,compensated,Atmosphere,38
39996,Potentially,ClimateChange,1
39997,Explosive,IoT,45
39998,stereo,RenewableEnergy,7
39999,MAP,Cryptocurrencies,24
40000,Induction,EvolutionaryBiology,20
40001,Motor,Human-ComputerInteraction,15
40002,Parameterized,Humanities,40
40003,PEM,EvolutionaryBiology,20
40004,Fuel,EvolutionaryBiology,20
40005,Pair,Agriculture,19
40006,Transport,Epidemiology,4
40007,Spectrophotometry,Paleontology,26
40008,Economic,LanguageProcessing,37
40009,Offline,Genetics,35
40010,fire,BiomedicalImaging,18
40011,Bufferless,UrbanPlanning,16
40012,reflectometer,Astrophysics,42
40013,Theoretically,Paleontology,26
40014,Nonfailure,Ecology,36
40015,ESD,Bioinformatics,2
40016,Probes,Cybersecurity,13
40017,Nondestructive,RenewableEnergy,7
40018,Erratum,RenewableEnergy,7
40019,resonators,Robotics,8
40020,Waves,DrugDiscovery,14
40021,Bearing,LanguageProcessing,37
40022,damage,SocialNetworks,11
40023,Redundant,GameTheory,30
40024,Arithmetic,Economics,49
40025,gateway,Ecology,36
40026,Domains,Ecology,36
40027,generalized,Nanotechnology,3
40028,Ride,Economics,49
40029,Certification,Human-ComputerInteraction,15
40030,fault,3DPrinting,21
40031,Unbalances,Humanities,40
40032,Recorders,StemCells,6
40033,STWS,Bioinformatics,2
40034,Plane,RenewableEnergy,7
40035,Biped,Wearables,32
40036,plasmon,Cybersecurity,13
40037,status,TissueEngineering,23
40038,report,Bioinformatics,2
40039,utilizing,Cryptocurrencies,24
40040,tunable,Pollution,31
40041,vacuum-gap,Oceanography,22
40042,negative,Behavior,44
40043,corona,Robotics,8
40044,VCSEL,StemCells,6
40045,terminal-pair,StemCells,6
40046,Minimizing,Economics,49
40047,LXI,GenomeEditing,10
40048,FIRE,Humanities,40
40049,Coherency,Paleontology,26
40050,Fundamental,Rights,48
40051,dither,Astrophysics,42
40052,Impulses,Ecology,36
40053,distance,BiomedicalImaging,18
40054,radiation,ClimateChange,1
40055,Mobilities,EvolutionaryBiology,20
40056,quantizers,Neuroscience,9
40057,stochastic,UrbanPlanning,16
40058,Separation,Modeling,28
40059,Defect,Economics,49
40060,Inversion,SocialNetworks,11
40061,FFT-based,3DPrinting,21
40062,Extended,SocialNetworks,11
40063,edge,3DPrinting,21
40064,criterion,Agriculture,19
40065,optimizing,ArtificialIntelligence,0
40066,flickermeters,CancerBiology,29
40067,Semiparametric,Wearables,32
40068,Pose,Bioinformatics,2
40069,MIKES,Genetics,35
40070,issues,CancerBiology,29
40071,band,Ecology,36
40072,automotive,Cryptocurrencies,24
40073,spectrometer,Atmosphere,38
40074,Standardization,ClimateChange,1
40075,CPT,QuantumPhysics,34
40076,Observation,Rights,48
40077,Utility,StemCells,6
40078,Consumer,Cryptocurrencies,24
40079,registration,LanguageProcessing,37
40080,Sinusoid,Modeling,28
40081,Telecontrol,Modeling,28
40082,Embedded,Pollution,31
40083,minimization,DrugDiscovery,14
40084,DMM,EvolutionaryBiology,20
40085,specifications,Humanities,40
40086,Patients,IoT,45
40087,Compound,BiomedicalImaging,18
40088,Quantities,UrbanPlanning,16
40089,Deriving,Astrophysics,42
40090,SONET,Oceanography,22
40091,Tester,Addiction,33
40092,DCCT,Astrophysics,42
40093,QHE,GameTheory,30
40094,Derivation,UrbanPlanning,16
40095,phase-calibration,Oceanography,22
40096,compact,WirelessCommunication,27
40097,Beams,LanguageProcessing,37
40098,Decentralized,LanguageProcessing,37
40099,Quantification,SocialNetworks,11
40100,Line-oriented,GameTheory,30
40101,Biosensoring,BiomedicalImaging,18
40102,Shimming,AugmentedReality,25
40103,Radiation,Oceanography,22
40104,Handsets,Astrophysics,42
40105,metric,Pollution,31
40106,thermoresistive,Paleontology,26
40107,Metals,GameTheory,30
40108,Misconceptions,EvolutionaryBiology,20
40109,Autocorrelation,AugmentedReality,25
40110,neurofuzzy,Bioinformatics,2
40111,single,Wearables,32
40112,double,Epidemiology,4
40113,switches,ClimateChange,1
40114,nematic,QuantumPhysics,34
40115,tubes,Addiction,33
40116,eddy-current,Agriculture,19
40117,radar,Virology,41
40118,scanning,WirelessCommunication,27
40119,Noniterative,CancerBiology,29
40120,weighting,BiomedicalImaging,18
40121,Face,EvolutionaryBiology,20
40122,Holistic,UrbanPlanning,16
40123,Acquire,Oceanography,22
40124,SIS,Economics,49
40125,Pulse,SpaceExploration,12
40126,Harmonization,CancerBiology,29
40127,components,BiomedicalImaging,18
40128,tachometer,Virology,41
40129,Junction,Pollution,31
40130,Telecommunications,Nanotechnology,3
40131,YBCO,Psychology,17
40132,run-time,CancerBiology,29
40133,reconfiguration,QuantumComputing,5
40134,Losses,EvolutionaryBiology,20
40135,Gates,Materials,39
40136,Situ,Cryptocurrencies,24
40137,manifold,Addiction,33
40138,Electrothermal,Rights,48
40139,Strap,UrbanPlanning,16
40140,Discussion,Modeling,28
40141,On-wafer,Neuroscience,9
40142,drum,Neuroscience,9
40143,switched-capacitor,Agriculture,19
40144,full,EvolutionaryBiology,20
40145,Multiport,3DPrinting,21
40146,Morphology,BiomedicalImaging,18
40147,Broken,Epidemiology,4
40148,Bars,Transportation,43
40149,inductive,ArtificialIntelligence,0
40150,reactors,Neuroscience,9
40151,nondestructive,Genetics,35
40152,floating-point,Robotics,8
40153,Solutions,Agriculture,19
40154,Framework,Modeling,28
40155,Dip,Economics,49
40156,Elimination,Immunology,46
40157,Rods,UrbanPlanning,16
40158,EIC,Rights,48
40159,Radiometric-Waveguide,Behavior,44
40160,Modulated,RenewableEnergy,7
40161,Scatterer,BiomedicalImaging,18
40162,Transmitter,ClimateChange,1
40163,Interrogation,StemCells,6
40164,USB,SocialNetworks,11
40165,No-load,Immunology,46
40166,loss,Modeling,28
40167,26-0,Epidemiology,4
40168,28-0,Humanities,40
40169,Sense,QuantumComputing,5
40170,Sync,AugmentedReality,25
40171,Feasibility,SocialNetworks,11
40172,line,Psychology,17
40173,channel,BiomedicalImaging,18
40174,outputs,QuantumPhysics,34
40175,Thin-film,Wearables,32
40176,cryogenic,Transportation,43
40177,Reliable,Robotics,8
40178,Finite,Neuroscience,9
40179,word,Psychology,17
40180,Synthesizers,Nanotechnology,3
40181,Absorption,ArtificialIntelligence,0
40182,Updating,ArtificialIntelligence,0
40183,Topological,QuantumComputing,5
40184,Estimating,CancerBiology,29
40185,demodulation,Oceanography,22
40186,Rotating,BiomedicalImaging,18
40187,Gravimeters,Atmosphere,38
40188,PMU,GameTheory,30
40189,Connection,Pollution,31
40190,Blind,Robotics,8
40191,Deconvolution,Astrophysics,42
40192,Curvelet,Rights,48
40193,Gesture,GenomeEditing,10
40194,Quantum,Immunology,46
40195,Asymmetric,3DPrinting,21
40196,PARSECS,DataScience,47
40197,Predictable,Virology,41
40198,Fitting,AugmentedReality,25
40199,Ash,Modeling,28
40200,Measure,Virology,41
40201,Overdrive,Paleontology,26
40202,ramp,Astrophysics,42
40203,Amplification,StemCells,6
40204,Iteration,IoT,45
40205,Nonconventional,GenomeEditing,10
40206,cylinders,Bioinformatics,2
40207,Life,BiomedicalImaging,18
40208,Noninvasive,Psychology,17
40209,computer-controlled,SocialNetworks,11
40210,Equipment,Cryptocurrencies,24
40211,General,Virology,41
40212,Waveform,Astrophysics,42
40213,gyroscope,Pollution,31
40214,Knock,Behavior,44
40215,Interaction,Epidemiology,4
40216,Efficiency,Atmosphere,38
40217,Time-base,Humanities,40
40218,Ceramic,Behavior,44
40219,Disks,Ecology,36
40220,PTP,Oceanography,22
40221,Collision,Humanities,40
40222,Minichannel,EvolutionaryBiology,20
40223,Envelope,Pollution,31
40224,chirp-z,QuantumComputing,5
40225,transform-based,QuantumComputing,5
40226,voice-band,GameTheory,30
40227,Servers,Agriculture,19
40228,Terahertz,ArtificialIntelligence,0
40229,Covariance,BiomedicalImaging,18
40230,high-precision,Materials,39
40231,pulsed,Materials,39
